VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-01-11 01:51:10,2019-01-11 02:01:14,N,1,41,143,2,3.08,11,0.5,0.5,2.46,0,,0.3,14.76,1,1,
1,2019-01-11 01:56:35,2019-01-11 02:12:32,N,1,97,91,1,5.20,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,
2,2019-01-11 01:43:29,2019-01-11 01:48:13,N,1,145,226,2,1.16,6,0.5,0.5,0,0,,0.3,7.3,1,1,
2,2019-01-11 01:12:46,2019-01-11 01:20:37,N,1,129,129,1,1.39,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-11 01:14:47,2019-01-11 01:33:19,N,1,181,80,5,4.84,17.5,0.5,0.5,0,0,,0.3,18.8,1,1,
2,2019-01-11 01:32:06,2019-01-11 01:50:32,N,1,82,197,2,5.34,19,0.5,0.5,0,0,,0.3,20.3,2,1,
2,2019-01-11 01:17:33,2019-01-11 01:25:58,N,1,129,82,1,1.28,7.5,0.5,0.5,0,0,,0.3,8.8,1,1,
2,2019-01-11 01:35:29,2019-01-11 01:47:25,N,1,80,97,1,3.63,13.5,0.5,0.5,1.2,0,,0.3,16,1,1,
2,2019-01-11 01:58:48,2019-01-11 02:25:43,N,1,36,164,1,6.47,23,0.5,0.5,0,0,,0.3,24.3,2,1,
2,2019-01-11 01:16:45,2019-01-11 01:21:14,N,1,129,129,2,.88,-5.5,-0.5,-0.5,0,0,,-0.3,-6.8,3,1,
2,2019-01-11 01:16:45,2019-01-11 01:21:14,N,1,129,129,2,.88,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-11 01:36:14,2019-01-11 01:40:22,N,1,83,260,2,.86,-5,-0.5,-0.5,0,0,,-0.3,-6.3,3,1,
2,2019-01-11 01:36:14,2019-01-11 01:40:22,N,1,83,260,2,.86,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-11 01:13:54,2019-01-11 01:19:07,N,1,129,82,1,.78,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-11 01:34:44,2019-01-11 01:55:47,N,1,82,92,1,4.30,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,
2,2019-01-11 01:14:19,2019-01-11 01:24:06,N,1,75,141,1,2.56,10,0.5,0.5,2.26,0,,0.3,13.56,1,1,
2,2019-01-11 01:33:27,2019-01-11 01:46:40,N,1,82,160,1,3.28,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1,
1,2019-01-11 01:22:51,2019-01-11 01:26:58,N,1,223,223,1,.80,5,0.5,0.5,0,0,,0.3,6.3,2,1,
1,2019-01-11 01:52:49,2019-01-11 01:59:38,N,1,7,223,1,1.50,7,0.5,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-11 01:16:30,2019-01-11 01:29:56,N,1,82,198,2,3.14,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,
2,2019-01-11 01:42:56,2019-01-11 01:46:55,N,1,157,83,2,1.08,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-11 01:16:57,2019-01-11 01:24:24,N,1,42,42,1,.77,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 01:51:52,2019-01-11 02:00:52,N,1,41,127,1,3.85,13,0.5,0.5,0,0,,0.3,14.3,2,1,
2,2019-01-11 01:15:19,2019-01-11 01:20:50,N,1,260,157,1,1.25,6.5,0.5,0.5,1.2,0,,0.3,9,1,1,
2,2019-01-11 01:55:33,2019-01-11 02:01:25,N,1,260,7,1,1.33,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,
2,2019-01-10 21:20:15,2019-01-10 21:26:54,N,1,129,129,1,1.28,7,0.5,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-10 21:35:10,2019-01-10 21:37:37,N,1,129,129,1,.11,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,
2,2019-01-10 21:41:00,2019-01-10 21:47:32,N,1,129,129,1,1.27,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 01:17:00,2019-01-11 01:22:53,N,1,7,226,1,1.30,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 01:29:38,2019-01-11 01:55:15,N,1,181,197,1,8.02,26,0.5,0.5,0,0,,0.3,27.3,2,1,
2,2019-01-11 01:20:16,2019-01-11 01:22:05,N,5,42,42,2,.22,8,0,0,0,0,,0,8,2,2,
2,2019-01-11 01:24:08,2019-01-11 01:32:45,N,1,42,247,1,1.84,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-11 01:27:43,2019-01-11 01:45:33,N,5,92,173,1,4.40,15,0,0,0,0,,0,15,2,2,
2,2019-01-11 01:14:58,2019-01-11 01:23:09,N,1,260,129,1,1.94,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-11 01:43:55,2019-01-11 01:54:34,N,1,25,195,2,2.06,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,
2,2019-01-11 01:09:43,2019-01-11 01:13:34,N,1,129,129,1,.86,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-11 01:28:15,2019-01-11 01:34:04,N,1,42,42,1,1.12,6.5,0.5,0.5,0.85,0,,0.3,8.65,1,1,
2,2019-01-11 01:17:58,2019-01-11 01:26:24,N,1,152,42,1,1.13,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,
2,2019-01-11 01:03:21,2019-01-11 01:09:52,N,1,129,129,2,1.23,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 01:20:16,2019-01-11 01:31:53,N,1,82,70,5,4.58,16,0.5,0.5,0,0,,0.3,17.3,2,1,
2,2019-01-11 01:19:29,2019-01-11 01:28:43,N,1,255,148,1,3.10,11,0.5,0.5,2.46,0,,0.3,14.76,1,1,
2,2019-01-11 01:09:18,2019-01-11 01:11:51,N,1,223,7,1,.53,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-11 01:44:17,2019-01-11 02:00:12,N,1,75,246,1,4.96,17,0.5,0.5,0,0,,0.3,18.3,2,1,
2,2019-01-11 01:01:21,2019-01-11 01:04:37,N,1,173,82,1,.49,4,0.5,0.5,0.7,0,,0.3,6,1,1,
2,2019-01-11 00:56:58,2019-01-11 01:21:44,N,1,115,84,1,11.76,34,0.5,0.5,7.06,0,,0.3,42.36,1,1,
2,2019-01-11 01:37:49,2019-01-11 01:44:23,N,1,129,129,1,.74,6,0.5,0.5,0,0,,0.3,7.3,2,1,
2,2019-01-11 01:49:32,2019-01-11 02:07:08,N,1,243,48,1,9.08,27,0.5,0.5,0,0,,0.3,28.3,2,1,
2,2019-01-11 01:07:29,2019-01-11 01:28:43,N,1,66,164,1,7.29,23.5,0.5,0.5,2,0,,0.3,26.8,1,1,
2,2019-01-11 01:33:40,2019-01-11 01:52:44,N,1,65,198,1,7.76,24.5,0.5,0.5,5.16,0,,0.3,30.96,1,1,
2,2019-01-11 01:43:22,2019-01-11 01:55:51,N,1,129,173,4,2.19,11,0.5,0.5,0,0,,0.3,12.3,2,1,
2,2019-01-11 01:12:27,2019-01-11 01:18:32,N,1,134,197,1,2.46,9,0.5,0.5,0,0,,0.3,10.3,2,1,
2,2019-01-11 01:03:57,2019-01-11 01:10:31,N,1,92,92,1,1.29,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,
2,2019-01-11 01:08:48,2019-01-11 01:20:11,N,1,256,198,1,2.78,11,0.5,0.5,0,0,,0.3,12.3,2,1,
2,2019-01-11 01:42:51,2019-01-11 01:48:25,N,1,112,256,1,1.46,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 01:51:56,2019-01-11 02:00:32,N,1,256,80,1,1.60,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,
2,2019-01-11 01:37:26,2019-01-11 01:39:49,N,1,75,74,1,.99,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,
2,2019-01-11 01:06:38,2019-01-11 01:08:42,N,1,112,112,6,.60,4,0.5,0.5,1.59,0,,0.3,6.89,1,1,
2,2019-01-11 01:46:43,2019-01-11 01:53:46,N,1,80,157,6,3.48,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,
2,2019-01-11 01:28:57,2019-01-11 01:32:32,N,1,255,255,1,.55,4,0.5,0.5,3.88,0,,0.3,9.18,1,1,
2,2019-01-11 01:21:17,2019-01-11 01:37:54,N,1,7,112,1,3.18,14,0.5,0.5,3.06,0,,0.3,18.36,1,1,
2,2019-01-11 01:13:08,2019-01-11 01:15:02,N,1,41,41,1,.68,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-11 01:19:10,2019-01-11 01:29:41,N,1,41,127,1,4.05,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,
2,2019-01-11 01:50:06,2019-01-11 01:57:19,N,1,116,41,1,1.51,7.5,0.5,0.5,0.01,0,,0.3,8.81,1,1,
2,2019-01-11 01:32:22,2019-01-11 01:38:10,N,1,42,74,1,1.17,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1,
2,2019-01-11 02:01:44,2019-01-11 02:12:21,N,1,25,189,1,1.17,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-11 01:28:03,2019-01-11 01:34:52,N,1,41,24,1,1.17,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 01:41:19,2019-01-11 01:53:33,N,1,260,157,1,2.93,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,
2,2019-01-11 01:39:28,2019-01-11 01:43:26,N,1,95,95,1,.69,5,0.5,0.5,1.89,0,,0.3,8.19,1,1,
2,2019-01-11 01:16:02,2019-01-11 01:31:03,N,1,80,198,5,3.37,13,0.5,0.5,2,0,,0.3,16.3,1,1,
2,2019-01-11 01:24:28,2019-01-11 01:53:40,N,1,74,212,1,4.62,22.5,0.5,0.5,0,0,,0.3,23.8,2,1,
1,2019-01-11 01:25:18,2019-01-11 01:29:37,N,1,173,129,3,.80,5,0.5,0.5,1.5,0,,0.3,7.8,1,1,
1,2019-01-11 01:36:23,2019-01-11 01:56:15,N,1,82,82,3,2.60,14,0.5,0.5,0,0,,0.3,15.3,2,1,
2,2019-01-11 01:24:58,2019-01-11 01:34:07,N,1,75,237,1,2.20,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1,
2,2019-01-11 01:19:59,2019-01-11 01:25:27,N,1,129,129,1,.71,5.5,0.5,0.5,0,0,,0.3,6.8,1,1,
2,2019-01-11 01:05:04,2019-01-11 01:09:36,N,1,74,41,1,.85,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,
2,2019-01-11 01:12:49,2019-01-11 01:19:19,N,1,41,42,1,1.45,7,0.5,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-11 01:22:56,2019-01-11 01:32:26,N,1,42,42,1,1.09,8,0.5,0.5,0,0,,0.3,9.3,2,1,
2,2019-01-11 02:51:08,2019-01-11 02:55:07,N,1,264,193,1,.00,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,
2,2019-01-11 02:57:12,2019-01-11 03:03:01,N,1,255,112,1,1.24,6,0.5,0.5,0,0,,0.3,7.3,2,1,
1,2019-01-11 02:47:36,2019-01-11 02:56:20,N,1,36,112,1,2.20,9,0.5,0.5,2,0,,0.3,12.3,1,1,
2,2019-01-11 02:08:17,2019-01-11 02:13:14,N,1,65,97,1,1.05,6,0.5,0.5,0,0,,0.3,7.3,2,1,
2,2019-01-11 02:06:26,2019-01-11 02:17:33,N,1,180,180,1,1.90,10,0.5,0.5,0,0,,0.3,11.3,1,1,
2,2019-01-11 02:40:52,2019-01-11 02:46:49,N,1,74,75,1,1.40,7,0.5,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-11 02:34:59,2019-01-11 02:41:58,N,1,223,7,1,1.69,7.5,0.5,0.5,2.2,0,,0.3,11,1,1,
2,2019-01-11 02:47:14,2019-01-11 02:54:11,N,1,7,226,1,1.43,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,
1,2019-01-11 02:04:33,2019-01-11 02:14:00,N,1,130,205,1,3.10,11,0.5,0.5,0,0,,0.3,12.3,2,1,
1,2019-01-11 02:11:23,2019-01-11 02:22:01,N,1,181,89,1,3.10,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,
1,2019-01-11 02:39:01,2019-01-11 02:51:38,N,1,25,67,1,5.30,17,0.5,0.5,5.45,0,,0.3,23.75,1,1,
2,2019-01-11 02:23:57,2019-01-11 02:30:17,N,1,256,65,1,3.19,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,
2,2019-01-11 02:11:58,2019-01-11 02:16:54,N,1,82,82,3,1.04,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-11 02:27:25,2019-01-11 02:27:47,N,1,82,82,3,.03,-2.5,-0.5,-0.5,0,0,,-0.3,-3.8,3,1,
2,2019-01-11 02:27:25,2019-01-11 02:27:47,N,1,82,82,3,.03,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,
2,2019-01-11 02:47:51,2019-01-11 02:54:00,N,1,41,74,1,1.18,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 02:00:16,2019-01-11 02:10:42,N,1,82,173,1,1.26,8,0.5,0.5,0,0,,0.3,9.3,2,1,
2,2019-01-11 02:47:58,2019-01-11 02:53:30,N,1,159,42,1,1.80,7,0.5,0.5,0,0,,0.3,8.3,2,1,
2,2019-01-11 02:54:54,2019-01-11 02:56:44,N,5,42,42,1,.00,8.8,0,0,0,0,,0,8.8,2,2,
2,2019-01-11 02:43:17,2019-01-11 02:54:55,N,5,92,129,1,2.82,15,0,0,0,0,,0,15,2,2,
2,2019-01-11 02:57:39,2019-01-11 03:04:24,N,1,129,260,1,1.25,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 02:08:02,2019-01-11 02:19:20,N,1,112,97,1,2.98,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,
2,2019-01-11 02:10:10,2019-01-11 02:14:15,N,1,7,179,1,1.16,5.5,0.5,0.5,1.7,0,,0.3,8.5,1,1,
2,2019-01-11 02:57:08,2019-01-11 03:01:05,N,1,7,7,1,.82,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,
1,2019-01-11 02:03:06,2019-01-11 02:10:20,N,1,244,47,1,3.10,11,0.5,0.5,0,0,,0.3,12.3,2,1,
2,2019-01-11 01:57:56,2019-01-11 02:27:33,N,1,36,142,1,10.36,32,0.5,0.5,6.66,0,,0.3,39.96,1,1,
1,2019-01-11 02:41:20,2019-01-11 02:51:55,N,1,116,48,1,5.40,16.5,0.5,0.5,5.3,0,,0.3,23.1,1,1,
2,2019-01-11 02:05:59,2019-01-11 02:14:10,N,1,116,41,1,2.12,9,0.5,0.5,2.58,0,,0.3,12.88,1,1,
2,2019-01-11 02:20:48,2019-01-11 02:33:27,N,1,80,17,1,2.83,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1,
2,2019-01-11 02:45:33,2019-01-11 03:00:44,N,1,159,248,2,2.37,12.5,0.5,0.5,0,0,,0.3,13.8,1,1,
2,2019-01-11 03:02:06,2019-01-11 03:21:00,N,1,256,237,1,7.05,22,0.5,0.5,6.99,0,,0.3,30.29,1,1,
1,2019-01-11 02:35:09,2019-01-11 02:39:31,N,1,82,129,1,.70,5,0.5,0.5,0,0,,0.3,6.3,2,1,
1,2019-01-11 02:31:55,2019-01-11 02:39:07,N,1,82,56,1,1.60,7,0,0.5,1,0,,0.3,8.8,1,1,
2,2019-01-11 02:11:45,2019-01-11 02:21:25,N,1,82,173,1,1.64,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-11 02:18:47,2019-01-11 02:24:14,N,1,75,75,2,.87,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,
2,2019-01-11 02:45:40,2019-01-11 02:52:19,N,1,152,151,1,1.68,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,
1,2019-01-11 02:00:30,2019-01-11 02:25:55,N,1,178,161,1,13.10,36.5,0.5,0.5,2.2,0,,0.3,40,1,1,
2,2019-01-11 02:35:04,2019-01-11 02:35:16,N,1,193,193,1,.00,2.5,0.5,0.5,0.95,0,,0.3,4.75,1,1,
2,2019-01-11 02:41:17,2019-01-11 02:41:28,N,1,193,193,1,.00,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,
2,2019-01-11 02:44:52,2019-01-11 02:45:14,N,1,193,193,1,.00,2.5,0.5,0.5,1.14,0,,0.3,4.94,1,1,
2,2019-01-11 02:17:06,2019-01-11 02:21:07,N,1,42,42,3,.60,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-11 02:27:35,2019-01-11 02:30:08,N,1,41,41,3,.78,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,
2,2019-01-11 02:39:00,2019-01-11 02:42:29,N,1,42,41,3,.76,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-11 02:16:09,2019-01-11 03:11:41,N,1,255,155,5,12.01,44,0.5,0.5,9.06,0,,0.3,54.36,1,1,
2,2019-01-11 02:36:32,2019-01-11 02:44:16,N,1,25,181,1,1.86,8,0.5,0.5,3,0,,0.3,12.3,1,1,
2,2019-01-11 02:26:32,2019-01-11 02:32:41,N,1,134,197,1,2.48,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,
2,2019-01-11 02:51:38,2019-01-11 02:56:12,N,1,134,197,1,1.09,6,0.5,0.5,0,0,,0.3,7.3,1,1,
2,2019-01-11 02:19:03,2019-01-11 02:23:31,N,1,42,166,1,1.11,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-11 02:42:07,2019-01-11 02:46:10,N,1,168,116,1,1.17,6,0.5,0.5,0,0,,0.3,7.3,2,1,
2,2019-01-11 02:02:24,2019-01-11 02:03:28,N,1,127,127,1,.18,3,0.5,0.5,0,0,,0.3,4.3,2,1,
2,2019-01-11 02:54:34,2019-01-11 03:03:21,N,1,260,7,1,2.14,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,
2,2019-01-11 02:23:04,2019-01-11 02:27:11,N,1,223,179,5,.83,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,
1,2019-01-11 02:09:15,2019-01-11 02:11:46,N,1,82,82,1,.40,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,
2,2019-01-11 02:04:30,2019-01-11 02:08:25,N,1,7,146,5,.94,5,0.5,0.5,2,0,,0.3,8.3,1,1,
2,2019-01-11 02:10:18,2019-01-11 02:21:40,N,1,179,129,1,3.00,12,0.5,0.5,0,0,,0.3,13.3,2,1,
1,2019-01-11 02:15:24,2019-01-11 02:19:16,N,1,255,255,1,.20,4,0.5,0.5,0,0,,0.3,5.3,2,1,
1,2019-01-11 02:42:18,2019-01-11 02:54:54,N,1,112,225,1,2.70,11,0.5,0.5,2.45,0,,0.3,14.75,1,1,
2,2019-01-11 02:19:53,2019-01-11 02:21:19,N,1,256,256,1,.01,3,0.5,0.5,0,0,,0.3,4.3,2,1,
2,2019-01-11 02:08:23,2019-01-11 02:14:17,N,1,80,17,6,1.10,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
1,2019-01-11 02:02:42,2019-01-11 02:15:58,N,1,129,70,1,2.00,11,0.5,0.5,0,0,,0.3,12.3,3,1,
2,2019-01-11 02:57:40,2019-01-11 03:00:01,N,1,42,41,1,.57,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-11 01:49:40,2019-01-11 02:08:42,N,1,255,36,1,4.69,16.5,0.5,0.5,0,0,,0.3,17.8,2,1,
2,2019-01-11 02:54:39,2019-01-11 03:21:01,N,1,129,213,1,9.50,28.5,0.5,0.5,0,5.76,,0.3,35.56,2,1,
2,2019-01-11 02:46:15,2019-01-11 02:59:25,N,1,129,192,1,3.93,14,0.5,0.5,0,0,,0.3,15.3,1,1,
2,2019-01-11 02:06:02,2019-01-11 02:12:09,N,1,256,37,1,1.51,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,
1,2019-01-11 02:16:52,2019-01-11 02:55:01,N,1,82,30,1,11.50,38,0.5,0.5,2,0,,0.3,41.3,1,1,
2,2019-01-11 02:05:44,2019-01-11 02:17:01,N,1,42,116,1,.57,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-11 02:18:28,2019-01-11 02:28:41,N,1,80,61,1,2.94,11,0.5,0.5,2.46,0,,0.3,14.76,1,1,
2,2019-01-11 02:04:57,2019-01-11 02:17:21,N,1,69,116,1,1.20,10,0.5,0.5,0,0,,0.3,11.3,2,1,
2,2019-01-11 02:08:36,2019-01-11 02:21:14,N,1,260,179,1,3.79,14,0.5,0.5,3.82,0,,0.3,19.12,1,1,
1,2019-01-11 02:54:13,2019-01-11 03:05:01,N,1,255,17,1,2.00,9.5,0.5,0.5,0,0,,0.3,10.8,1,1,
2,2019-01-11 02:41:21,2019-01-11 02:42:47,N,1,95,95,2,.45,3.5,0.5,0.5,2,0,,0.3,6.8,1,1,
2,2019-01-11 02:52:21,2019-01-11 02:55:32,N,1,41,41,1,.12,-4,-0.5,-0.5,0,0,,-0.3,-5.3,3,1,
2,2019-01-11 02:52:21,2019-01-11 02:55:32,N,1,41,41,1,.12,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-11 02:05:50,2019-01-11 02:18:25,N,1,255,148,1,4.36,15,0.5,0.5,3,0,,0.3,19.3,1,1,
2,2019-01-11 02:42:57,2019-01-11 02:45:28,N,1,255,255,1,.68,4,0.5,0.5,1,0,,0.3,6.3,1,1,
2,2019-01-11 02:11:12,2019-01-11 02:13:42,N,1,66,33,6,.33,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1,
2,2019-01-11 02:29:07,2019-01-11 02:47:15,N,1,82,53,4,8.05,24.5,0.5,0.5,2,0,,0.3,27.8,1,1,
2,2019-01-11 02:01:29,2019-01-11 02:04:34,N,1,95,95,1,.78,4.5,0.5,0.5,0,0,,0.3,5.8,1,1,
2,2019-01-11 02:48:26,2019-01-11 02:57:38,N,1,95,135,1,2.65,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,
2,2019-01-11 02:08:29,2019-01-11 02:14:17,N,1,82,56,1,.86,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
1,2019-01-11 02:07:29,2019-01-11 02:19:56,N,1,130,157,1,7.50,22,0.5,0.5,5.8,0,,0.3,29.1,1,1,
2,2019-01-11 02:10:28,2019-01-11 02:15:33,N,1,179,7,2,1.08,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,
2,2019-01-11 02:54:08,2019-01-11 03:02:09,N,1,7,7,1,1.54,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,
2,2019-01-11 02:08:12,2019-01-11 02:24:56,N,1,69,81,1,9.25,26.5,0.5,0.5,1,0,,0.3,28.8,1,1,
1,2019-01-11 02:32:17,2019-01-11 02:37:47,N,1,210,210,1,.90,6,0.5,0.5,2,0,,0.3,9.3,1,1,
2,2019-01-11 02:33:06,2019-01-11 02:37:28,N,1,223,7,1,1.02,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
2,2019-01-11 02:49:46,2019-01-11 02:53:06,N,1,223,7,1,.82,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-11 02:50:41,2019-01-11 03:03:14,N,1,95,132,1,7.86,22.5,0.5,0.5,3,0,,0.3,26.8,1,1,
2,2019-01-11 02:16:04,2019-01-11 02:45:40,N,1,95,225,6,7.96,27,0.5,0.5,0,0,,0.3,28.3,2,1,
2,2019-01-11 02:12:43,2019-01-11 02:20:14,N,1,196,226,1,4.42,14,0.5,0.5,0,0,,0.3,15.3,2,1,
1,2019-01-11 02:32:19,2019-01-11 02:50:52,N,1,129,95,1,4.00,16.5,0.5,0.5,0,0,,0.3,17.8,2,1,
2,2019-01-11 02:24:20,2019-01-11 02:25:59,N,1,255,256,1,.45,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1,
2,2019-01-11 02:39:05,2019-01-11 02:39:05,N,1,18,264,1,.01,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,
2,2019-01-11 02:05:51,2019-01-11 02:24:19,N,1,7,256,1,7.78,24,0.5,0.5,1,0,,0.3,26.3,1,1,
2,2019-01-11 02:04:37,2019-01-11 02:04:44,N,1,130,130,1,.02,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,
2,2019-01-11 02:13:43,2019-01-11 02:20:07,N,1,130,134,1,2.08,8,0.5,0.5,2.32,0,,0.3,11.62,1,1,
2,2019-01-11 02:28:46,2019-01-11 02:32:10,N,1,95,95,6,.68,4.5,0.5,0.5,1,0,,0.3,6.8,1,1,
2,2019-01-11 02:42:23,2019-01-11 02:44:36,N,1,134,95,6,.72,4,0.5,0.5,0,0,,0.3,5.3,2,1,
2,2019-01-11 02:10:07,2019-01-11 02:13:24,N,1,49,62,1,1.37,6,0.5,0.5,0,0,,0.3,7.3,2,1,
1,2019-01-11 02:11:25,2019-01-11 02:13:52,N,1,260,260,1,.40,3.5,0.5,0.5,1.2,0,,0.3,6,1,1,
2,2019-01-11 02:11:52,2019-01-11 02:19:33,N,1,129,173,1,1.86,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,
2,2019-01-11 02:35:47,2019-01-12 02:19:33,N,1,82,129,1,.70,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,
1,2019-01-11 02:04:58,2019-01-11 02:09:14,N,1,256,112,4,1.20,6,0.5,0.5,1.45,0,,0.3,8.75,1,1,
2,2019-01-11 02:12:02,2019-01-11 02:16:30,N,1,134,216,1,2.38,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,
2,2019-01-11 02:36:41,2019-01-11 02:44:49,N,1,134,197,1,1.86,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,
2,2019-01-11 02:44:04,2019-01-11 02:49:06,N,1,75,74,1,1.45,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 02:36:45,2019-01-11 02:40:07,N,1,255,256,1,.99,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-11 02:04:29,2019-01-11 02:08:42,N,1,112,112,1,.88,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-11 02:08:53,2019-01-11 02:13:25,N,1,130,130,1,.85,5,0.5,0.5,0,0,,0.3,6.3,2,1,
2,2019-01-11 02:21:12,2019-01-11 02:51:30,N,1,130,239,1,15.80,44,0.5,0.5,10.21,5.76,,0.3,61.27,1,1,
2,2019-01-11 02:32:32,2019-01-11 02:47:41,N,1,129,74,1,6.27,19,0.5,0.5,0,5.76,,0.3,26.06,1,1,
2,2019-01-11 02:44:52,2019-01-11 02:48:13,N,1,7,7,1,.76,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1,
2,2019-01-11 02:54:30,2019-01-11 03:05:18,N,1,179,141,1,3.95,13,0.5,0.5,0,0,,0.3,14.3,2,1,
2,2019-01-11 02:27:49,2019-01-11 02:27:54,N,1,60,60,1,.00,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,
2,2019-01-11 02:23:28,2019-01-11 02:30:22,N,1,82,83,1,.88,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,
2,2019-01-11 02:48:32,2019-01-11 02:52:02,N,1,82,129,1,.85,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,
